1.02583 0.539923
1.0188 0.547527
1.06717 0.498901
1.07935 0.485923
1.12773 0.436427
1.1955 0.367972
1.23521 0.32848
1.22773 0.336905
1.14114 0.424611
1.02203 0.544335
1.01447 0.5515
1.13427 0.4305
1.22375 0.340011
1.25591 0.307551
1.2126 0.351475
1.09704 0.468258
1.04024 0.525947
1.07576 0.490439
1.08616 0.479378
1.1115 0.453027
1.21688 0.346643
1.2125 0.350808
1.07961 0.484343
1.02935 0.535499
1.06439 0.501304
1.07379 0.492369
1.01954 0.54663
0.983349 0.582361
0.99268 0.572269
1.03403 0.530202
1.08477 0.478886
1.04837 0.515066
0.935858 0.627769
0.90638 0.657505
0.941806 0.622407
0.909258 0.655463
0.855377 0.709821
0.857346 0.708138
0.834716 0.730983
0.787398 0.778449
0.773848 0.791943
0.783019 0.782569
0.78813 0.777213
0.790613 0.774424
0.812714 0.751948
0.813266 0.75104
0.818179 0.745869
0.884338 0.679403
0.913079 0.650522
0.903234 0.660433
0.914851 0.648874
0.867107 0.696987
0.811666 0.752915
0.834858 0.730131
0.858736 0.706685
0.837306 0.728528
0.858071 0.707918
0.917974 0.647838
0.953268 0.612183
1.0029 0.561958
1.06076 0.503393
1.06975 0.493929
1.08045 0.483093
1.12516 0.43858
1.10694 0.457539
1.06157 0.50384
1.07873 0.487279
1.08351 0.482565
1.03184 0.533779
1.04289 0.521806
1.15297 0.410803
1.20853 0.354995
1.15749 0.40661
1.08293 0.482258
1.08303 0.482968
1.10651 0.459542
1.10216 0.463189
1.10026 0.464145
1.18767 0.375994
1.25176 0.311931
1.15159 0.413036
1.00983 0.555901
0.98922 0.576962
1.04448 0.521346
1.10716 0.457757
1.17429 0.389696
1.25823 0.305218
1.20772 0.356156
1.06561 0.499334
1.01167 0.554144
1.02443 0.541723
1.02555 0.540371
1.0781 0.487017
1.18002 0.38412
1.20568 0.357876
1.1371 0.426464
1.0723 0.491754
1.05665 0.508025
0.975669 0.589805
0.929104 0.636861
0.982946 0.582929
0.966892 0.598771
0.946678 0.618568
0.990783 0.573764
0.945681 0.618489
0.880477 0.683556
0.930573 0.633207
0.942612 0.621268
0.898994 0.665179
0.899977 0.664419
0.908022 0.656583
0.828192 0.736671
0.739909 0.825257
0.791963 0.773137
0.828171 0.736961
0.794801 0.770342
0.758811 0.806255
0.749359 0.815647
0.77004 0.794819
0.798425 0.766287
0.789113 0.775506
0.799464 0.765059
0.870542 0.69382
0.961776 0.602455
1.01285 0.551342
0.976765 0.587445
0.888128 0.676417
0.937763 0.626945
1.00482 0.560112
0.972206 0.593168
0.962197 0.603381
1.02544 0.540066
1.05581 0.509455
1.03739 0.527443
1.06649 0.497793
1.14956 0.414233
1.16265 0.401123
1.10913 0.455152
1.08474 0.480309
1.08154 0.484261
1.08275 0.483321
1.10412 0.46154
1.12713 0.437607
1.15548 0.408425
1.20939 0.354077
1.1736 0.390334
1.06842 0.496584
1.02677 0.539163
1.03222 0.533979
1.0733 0.492335
1.16685 0.39769
1.20422 0.359367
1.12507 0.438535
1.10618 0.458105
1.1265 0.438715
1.02878 0.53729
0.971998 0.59414
1.08894 0.476251
1.11961 0.44473
1.11163 0.45221
1.16233 0.401497
1.18866 0.375679
1.1141 0.450978
0.991961 0.573717
0.982374 0.583303
1.04733 0.51791
1.07304 0.491789
1.07683 0.487659
1.06291 0.501429
1.02795 0.536562
1.02753 0.537053
0.985224 0.579536
0.942133 0.622639
0.935379 0.629319
0.982196 0.582265
0.964376 0.599954
0.868656 0.695785
0.871773 0.69273
0.951333 0.613178
0.908923 0.655864
0.815787 0.749341
0.801678 0.763613
0.833104 0.732284
0.828117 0.737329
0.785273 0.780189
0.783408 0.781898
0.852799 0.712195
0.91478 0.649884
0.920366 0.644048
0.9117 0.652458
0.914109 0.649884
0.889868 0.674169
0.869651 0.694441
0.831165 0.73317
0.855303 0.709294
0.950012 0.614656
0.954338 0.61049
0.922189 0.642758
0.944877 0.619947
0.932969 0.631867
0.903946 0.660958
0.930714 0.634222
0.996401 0.568613
1.00602 0.559111
0.96015 0.605149
1.01312 0.551983
1.08805 0.476609
1.08181 0.482503
1.09005 0.47392
1.11631 0.447585
1.07558 0.488822
1.03607 0.529083
1.03967 0.526066
1.00975 0.556263
1.01924 0.546423
1.14446 0.420174
1.19426 0.369534
1.16096 0.402631
1.13944 0.424614
1.08826 0.476724
0.987475 0.578508
0.992312 0.573843
1.08389 0.481538
1.10708 0.457455
1.14699 0.416815
1.23321 0.330335
1.14329 0.420986
0.972298 0.593119
0.989472 0.576482
1.07861 0.487242
1.04612 0.51928
1.05372 0.510819
1.10591 0.457852
1.06714 0.496682
1.12465 0.439384
1.12814 0.436576
1.02334 0.542265
1.00775 0.558154
1.03031 0.535398
0.997604 0.567747
1.04192 0.522727
1.11168 0.452312
1.03299 0.531013
1.01233 0.551798
1.06388 0.500422
1.00945 0.555286
0.937064 0.628012
0.946288 0.618802
0.89886 0.666256
0.872784 0.692277
0.957035 0.607722
0.95077 0.613899
0.862925 0.70188
0.888774 0.675964
0.914679 0.650058
0.81938 0.745673
0.792873 0.77227
0.861994 0.703037
0.842482 0.722549
0.785136 0.779897
0.819154 0.745701
0.864572 0.700066
0.817537 0.747092
0.796772 0.767889
0.863609 0.700908
0.862746 0.701853
0.858685 0.706026
0.950026 0.61454
0.953603 0.610852
0.860386 0.704147
0.937382 0.62686
1.03591 0.52805
0.976061 0.588234
0.981853 0.582747
1.01774 0.547233
0.941601 0.624041
0.914304 0.651747
1.0233 0.542534
1.07209 0.493271
1.06005 0.504615
1.10202 0.461814
1.12062 0.442788
1.08858 0.475099
1.09506 0.469325
1.07534 0.490011
0.991038 0.57519
1.01808 0.548201
1.12946 0.436032
1.16425 0.400182
1.12828 0.435354
1.12016 0.443278
1.1257 0.438314
1.09744 0.467636
1.03326 0.532788
1.00291 0.563363
0.996049 0.569723
1.05569 0.509092
1.15818 0.405648
1.18916 0.374403
1.13285 0.431283
1.09588 0.469105
1.06839 0.497346
1.0889 0.476975
1.13933 0.426044
1.13869 0.426052
1.12069 0.443586
1.11324 0.450913
1.0657 0.498715
1.01219 0.552693
1.05142 0.513681
1.0929 0.472187
1.05238 0.51271
1.0328 0.532138
1.05007 0.514632
1.02258 0.542088
0.96413 0.600715
0.984229 0.580655
0.971556 0.593375
0.903321 0.661691
0.932863 0.631916
0.996218 0.568195
0.97703 0.58721
0.986562 0.577434
0.98115 0.582801
0.944726 0.619442
0.941974 0.622419
0.881866 0.682882
0.752836 0.812501
0.780998 0.784574
0.833071 0.732538
0.714074 0.851801
0.678488 0.887351
0.801827 0.7636
0.859495 0.705651
0.882492 0.682366
0.953793 0.610583
0.928718 0.635509
0.897521 0.666753
0.99814 0.566014
1.02236 0.541897
0.94117 0.623405
0.930195 0.634415
0.911718 0.652974
0.871696 0.693174
0.917336 0.647484
0.957398 0.607431
0.95099 0.613879
0.947974 0.616945
0.989442 0.575522
1.06487 0.499985
1.0582 0.506655
1.00857 0.55637
1.0639 0.500855
1.12118 0.443438
1.11306 0.451528
1.08232 0.482244
1.04227 0.522473
1.05982 0.505158
1.12624 0.438873
1.11959 0.445622
1.05739 0.507814
1.07462 0.490194
1.13734 0.427102
1.16025 0.404097
1.15426 0.410223
1.08234 0.4826
1.00334 0.562061
1.02265 0.542736
1.04733 0.517766
1.04518 0.519607
1.07602 0.488393
1.08745 0.47694
1.09257 0.472065
1.10378 0.461195
1.11905 0.446088
1.13153 0.43357
1.13668 0.428251
1.12428 0.440488
1.07141 0.493427
1.03017 0.534821
1.03389 0.53112
1.03664 0.528269
1.06652 0.49808
1.12522 0.438872
1.07645 0.487453
0.957859 0.606292
0.937784 0.626846
1.01598 0.549166
0.989532 0.576334
0.930424 0.635915
0.967228 0.598914
1.01094 0.554622
0.982175 0.582705
0.997275 0.566752
1.01367 0.549676
0.983088 0.58005
1.01777 0.545347
0.980757 0.582767
0.862795 0.701515
0.871268 0.6937
0.895358 0.670149
0.750428 0.815707
0.631186 0.935436
0.746751 0.819674
0.837811 0.728336
0.78415 0.781718
0.793695 0.77156
0.87023 0.694305
0.948632 0.615256
1.02135 0.541886
0.965622 0.597491
0.971996 0.59112
1.05207 0.511202
1.00836 0.555556
0.911068 0.65365
0.880633 0.684792
0.911295 0.654585
0.885545 0.68072
0.894919 0.671279
0.966843 0.598803
0.94519 0.620027
1.0072 0.557307
1.05329 0.510719
0.995179 0.568804
1.00288 0.561258
1.10233 0.461986
1.11599 0.448701
1.04303 0.522122
1.06697 0.498171
1.0773 0.487734
1.01377 0.551331
1.07169 0.493173
1.12593 0.438684
1.03591 0.528896
1.0613 0.503422
1.12087 0.446068
1.00059 0.599108
0.855621 0.854492
0.858495 0.8568
1.03257 0.632863
1.11719 0.451559
1.08937 0.475331
1.08827 0.481688
1.05569 0.521574
0.985387 0.596826
0.918466 0.650946
0.899159 0.667784
0.901096 0.667681
0.883132 0.690062
0.880133 0.698107
0.894022 0.684663
0.916185 0.649516
0.787104 0.777913
0.825775 0.739738
0.875496 0.690299
0.770905 0.795053
0.698979 0.866632
0.768604 0.79627
0.844652 0.719489
0.84722 0.716511
0.878148 0.685362
0.890419 0.673259
0.843302 0.720809
0.77343 0.791333
0.709908 0.869268
0.662477 0.908813
0.697926 0.868727
0.765611 0.800057
0.756641 0.812514
0.816975 0.751587
0.963912 0.602593
1.00084 0.567921
0.983314 0.591728
1.01337 0.561179
0.947879 0.617423
0.908776 0.658756
0.94848 0.62134
0.897729 0.680158
0.821137 0.74455
0.875028 0.689163
0.92117 0.642528
0.890043 0.6735
0.864328 0.700005
0.839274 0.729039
0.754066 0.820646
0.739624 0.826543
0.854038 0.712174
0.919087 0.645479
0.953412 0.61033
1.03585 0.527564
1.0244 0.539606
0.903124 0.662097
0.928432 0.637521
0.997269 0.568595
0.859859 0.70558
0.759832 0.804825
0.909653 0.654109
1.03316 0.530278
0.952393 0.611644
0.870242 0.694707
0.897317 0.668164
0.871926 0.693775
0.766078 0.799478
0.723145 0.841854
0.831738 0.732461
0.912011 0.651611
0.804426 0.759482
0.797204 0.767281
0.907169 0.657869
0.863042 0.702666
0.795676 0.770256
0.843699 0.721659
0.909816 0.654656
0.942578 0.62124
1.05469 0.508692
1.04143 0.522379
0.875866 0.689007
0.794724 0.771048
0.833465 0.73264
0.867807 0.697979
0.87921 0.685746
0.92549 0.638443
0.926571 0.636875
0.893745 0.669964
0.884851 0.679618
0.814564 0.750888
0.723363 0.842816
0.812625 0.753282
0.960663 0.604302
0.945032 0.619089
0.937894 0.625654
0.963979 0.599706
0.957109 0.607322
0.896844 0.668606
0.833625 0.732418
0.790442 0.775474
0.787065 0.778142
0.841183 0.723098
0.921077 0.642574
0.997197 0.56642
1.01289 0.551209
0.900057 0.664971
0.848979 0.716702
0.895487 0.670188
0.885983 0.679428
0.920281 0.644527
1.01042 0.553782
0.960004 0.604129
0.771999 0.792534
0.685712 0.879192
0.750014 0.814996
0.846031 0.718835
0.897 0.667583
0.902597 0.661758
0.881199 0.683106
0.877615 0.686888
0.894975 0.669854
0.823094 0.742213
0.769292 0.796355
0.857308 0.708113
0.884619 0.680377
0.784141 0.780487
0.772809 0.791257
0.832749 0.730947
0.873411 0.690513
0.953127 0.611243
0.9586 0.606475
0.824035 0.74185
0.752958 0.813163
0.85682 0.708847
0.977472 0.587323
0.978634 0.58541
0.931768 0.63177
0.900091 0.663452
0.869078 0.69508
0.870495 0.694555
0.910571 0.655075
0.820322 0.745791
0.801938 0.763862
0.899097 0.665748
0.942142 0.621865
0.947228 0.616314
0.975407 0.588319
0.990769 0.573619
0.882638 0.682816
0.780245 0.785821
0.750988 0.814985
0.835387 0.72983
1.01266 0.551501
1.07718 0.486252
0.909881 0.654033
0.922363 0.642035
0.886254 0.678959
0.728144 0.837944
0.837579 0.728191
0.97893 0.58616
1.03238 0.531916
0.962945 0.600807
0.844984 0.718989
0.883299 0.681126
0.932482 0.632695
0.94566 0.620079
0.961048 0.604691
0.963821 0.601338
0.864537 0.700034
0.866095 0.697923
0.957257 0.606564
0.970304 0.594019
0.986997 0.577867
0.88759 0.677913
0.741432 0.824364
0.737583 0.827858
0.822207 0.742621
0.924792 0.639469
1.06 0.50385
1.02403 0.539923
0.81686 0.7478
0.750262 0.814894
0.751959 0.813492
0.80329 0.762214
0.959208 0.605672
0.971569 0.592982
0.923426 0.641022
0.966204 0.598132
0.903603 0.661208
0.883293 0.681775
0.960492 0.60443
0.998415 0.566186
0.941181 0.623278
0.869825 0.69476
0.877239 0.687611
0.848658 0.716614
0.78263 0.783035
0.824933 0.740312
0.794154 0.770519
0.773984 0.790133
0.925128 0.638379
0.968315 0.595382
0.8701 0.694583
0.871209 0.694159
0.803589 0.762389
0.730114 0.835851
0.786999 0.778376
0.955055 0.60925
0.965361 0.598588
0.927284 0.659483
0.897354 0.730273
0.793901 0.806211
0.767461 0.814194
0.845918 0.727713
0.938226 0.63045
0.96291 0.601671
0.901281 0.663344
0.863123 0.701596
0.814788 0.750205
0.825898 0.739152
0.895412 0.669334
0.882598 0.681893
0.829288 0.735099
0.822258 0.742225
0.862922 0.701877
0.912394 0.652803
0.899602 0.665831
0.869084 0.696243
0.965838 0.598659
0.945442 0.618546
0.884805 0.679075
0.904161 0.660055
0.906507 0.658569
0.878707 0.687064
0.836184 0.729754
0.837074 0.728277
0.867274 0.69717
0.929579 0.634145
0.994994 0.568463
0.898885 0.665155
0.764469 0.800556
0.79268 0.772917
0.820301 0.745461
0.793458 0.77216
0.927379 0.6374
1.02833 0.535662
0.911464 0.652497
0.856773 0.707366
0.877214 0.68723
0.778701 0.786458
0.773051 0.792403
0.895402 0.66977
0.923893 0.641087
0.961055 0.603477
0.947182 0.617001
0.807896 0.756519
0.787671 0.776976
0.881166 0.683664
0.927824 0.637092
0.960058 0.604745
0.978663 0.585829
0.84252 0.722214
0.817473 0.747505
0.885822 0.679269
0.802777 0.762635
0.787237 0.77792
0.881253 0.683238
0.936762 0.62711
0.87978 0.683922
0.808115 0.755899
0.833194 0.731249
0.778798 0.786458
0.716275 0.849766
0.827964 0.738023
0.881013 0.684539
0.753082 0.811952
0.705103 0.859299
0.843572 0.720013
0.832163 0.731362
0.716957 0.847066
0.76308 0.801407
0.897471 0.667383
0.920308 0.644887
0.856416 0.708919
0.873557 0.691472
0.929157 0.635468
0.909814 0.654657
0.85465 0.709988
0.902177 0.662533
0.884909 0.679837
0.7352 0.829881
0.807218 0.757596
0.928028 0.636358
0.800593 0.763917
0.708972 0.85575
0.856139 0.708566
0.943004 0.621878
0.882808 0.682412
0.930866 0.634098
0.921143 0.643591
0.876775 0.687819
0.894645 0.673368
0.920835 0.643719
0.928786 0.635871
0.848979 0.716113
0.751711 0.813685
0.781491 0.78408
0.728639 0.836256
0.799315 0.765142
0.891615 0.672647
0.855228 0.711122
0.866968 0.698487
0.825069 0.743322
0.802972 0.764325
0.860444 0.709473
0.87989 0.69276
0.807955 0.762174
0.778444 0.788753
0.870929 0.693075
0.942617 0.622443
0.849791 0.716203
0.704157 0.864127
0.749808 0.832314
0.848405 0.720235
0.825637 0.739067
0.856416 0.707916
0.96953 0.594506
0.96362 0.600642
0.840172 0.724326
0.732676 0.832367
0.919932 0.644874
0.956884 0.608872
0.742399 0.834063
0.726422 0.850466
