     1                             0                             0            -4.774706097543741            -4.774503126028326         5.967242630369046e-05                          1.09             1.087753351195779
     2             62.39728853699523         0.0001213129065203985            -4.970153445390655            -4.970134976504992          0.004458087135220085                          1.09             1.088401994706769
     3             155.0505592255612         6.229844273636601e-05            -4.703306725522893            -4.703270537029247           0.01457960633373126                          1.09             1.088428797606458
     4             238.2536413858594         0.0002806781873589437            -4.426853896110488            -4.426763260605425           0.05744106535825662                          1.09              1.08845528420345
     5             313.9916924051987         0.0001672141602920572            -4.163401016208866            -4.163367564314066           0.01963554417457794                          1.09             1.088492759704451
     6              427.915794870042         0.0003122282241368291            -3.757867171556532            -3.757859809117552           0.01735059435032543                          1.09             1.088576781384899
     7             547.8071025416328         0.0004563183718102809            -3.442071473342086            -3.442063736218334           0.06544150058230067                          1.09             1.088736729747063
     8             674.9491628765586          0.000569644294906036            -3.237616764025093            -3.237591388835146           0.01713213492495519                          1.09             1.089026704339358
     9             770.9668632046693         9.381465387194545e-05            -1.135501792246256            -1.135485606312499          0.004754301222800794                          1.09             1.089163144832226
    10             869.1927251825574         2.518476960425206e-05            -1.069013899317187            -1.068942316954964           0.05407448309371932                          1.09              1.08923416333284
    11             944.9957478642842         0.0001604883469029248             -1.03011554571139            -1.029987616340038          0.005547254469266613                          1.09             1.089282405930889
    12              1007.51853497409         3.717039770690114e-05            -1.015713784326486            -1.015698157656685          0.006249775272176405                          1.09             1.089327318592417
    13             1075.293983990158         5.422717924544973e-06         9.074304082198644e-05         9.084957651515758e-05           0.02371909515994381                          1.09             1.089362714941333
    14             1138.825883213122         5.876510463515402e-06         0.0001696835014643363         0.0001704969577057363           0.05560161421662904                          1.09             1.089373955065187
    15             1203.373599432355         1.595095551192408e-05           0.00124865933664882          0.001253090288877549            0.2259401458236419                          1.09             1.089384079100214
    16             1256.672262451781         2.969166424802367e-06         4.391425463157489e-05         4.446672544959261e-05           0.00347796583320334                          1.09             1.089390893121106
    17             1316.708856728534         2.253165220469434e-06         5.564445065258946e-05         5.825915778723872e-05          0.009495698565323136                          1.09             1.089397663350726
    18             1380.306073170791         9.196351409109219e-07         7.005715651256618e-05         7.415352714062651e-05           0.01800693274280758                          1.09             1.089404318052418
    19             1443.945811971493         5.626075895058452e-06         0.0006208073409635344         0.0006318411267925367           0.03153489509326911                          1.09             1.089409682288682
    20             1488.656464402401         1.979803746406867e-06         2.971074995459597e-05         3.108043410282365e-05          0.001219056914345547                          1.09             1.089416482111909
    21             1555.519518036263         3.499167701605168e-06         0.0007367377158951951         0.0007788575811240666           0.05148462682602658                          1.09             1.089419272277667
    22             1601.698553503027         3.199000313231948e-07         4.408870968719667e-05          4.56320182045661e-05           0.01639706266809758                          1.09             1.089426040283097
    23             1665.570914617567         4.270053397618922e-06         7.204554255521968e-05         7.770816025253277e-05          0.001884282151161321                          1.09             1.089430495838831
    24             1727.654835362268                             0            -5.931361230487373            -5.930603432017644              1.79760614195928                          1.09             1.089436182417416
    25             1772.485295788752         1.452602684141186e-06          4.01051117009803e-05         4.228600537190615e-05          0.006156632608759663                          1.09             1.089438590299297
    26             1836.057499078984         1.339185524971109e-07         0.0005156601428182496         0.0005441519497323216           0.02925709442575157                          1.09             1.089440247121373
    27             1884.589906005265                             0         0.0002766831169406711         0.0003104745208438325         6.112195302259912e-05                          1.09             1.089443300331958
    28              1929.80539965189         1.179431770758085e-06         1.780583214697798e-05         1.857435758953412e-05          0.001184618759533018                          1.09             1.089448903988233
    29             1993.515175278262         5.928769625334436e-05           0.00217607242172968          0.002194169352123504           0.01543166819133715                          1.09             1.089452384341795
    30             2040.632203946026         2.157918961692517e-06         5.147407599193702e-05          5.53624916556609e-05           0.00384049425640747                          1.09             1.089455031684619
    31             2091.874647179111         1.591970073114043e-06         2.779555218314846e-05         3.080581129544517e-05          0.003441119093247414                          1.09             1.089459613962832
    32               2155.5218899255         6.073494007874777e-07         0.0004316955872177988         0.0004493998109882965           0.02828013934419903                          1.09             1.089459938958668
